company_id,current_loan_amount,loan_term,credit_score,annual_income,years_in_industry,loan_industry,past_credit_problems,business_area,had_bankruptcy,property,loan_status
7a4ecabe-6d54-4609-a0f0-17b20b1622a9,398464,Long Term,715,975004,10,transport,0,rural,0,building society savings,1
4a38f197-1e4a-49f9-bc02-7563c7663f69,732028,Short Term,737,1724193,10,construction,0,rural,0,other,1
ee5f9ebe-0bc7-4be2-ba09-07329fb9f0f9,660132,Long Term,722,1634323,10,manufacturing,1,urban,0,building society savings,0
70e8b7c3-5c89-43d9-91b2-54c5f82e6aeb,25894,Short Term,748,1024727,8,food,0,rural,0,building society savings,1
b2e263f2-7ca6-4def-ae66-425aca9a44ce,553366,Short Term,,,1,transport,0,rural,0,other,0
1c9b370f-8dce-4135-af08-8fdea9fcc3fa,77132,Short Term,657,2093762,5,agriculture,0,rural,0,building society savings,1
fe12ac96-f1c9-4ee1-8564-7b9c407be684,128634,Short Term,695,463657,4,health,0,rural,0,unknown/none,1
016cec7a-d077-4efa-8ce1-01cb0c3f14ce,429264,Short Term,735,1816571,8,retail,0,rural,0,real estate,1
6d3ed03d-9b0f-4730-857f-2c31484bcb0c,131032,Short Term,,,8,finance,0,rural,0,real estate,1
d05982f1-bfcd-418f-add8-afcdd79c1e02,427988,Long Term,729,1624082,10,manufacturing,0,rural,0,real estate,1
597d860d-c890-4f31-b476-f8996bb8fdc4,204248,Short Term,737,779893,5,advertising,0,rural,0,real estate,1
ce0e117f-d104-4681-82cb-4bbe32ca48dd,653334,Short Term,722,2068891,10,transport,0,rural,0,unknown/none,1
19542fc0-6f7e-4e88-8d98-bb678d68ea30,226336,Short Term,724,1409610,6,manufacturing,4,urban,0,real estate,0
fedd8518-ead5-4392-ba6a-78707a75a5c6,,Short Term,735,1520608,8,agriculture,0,rural,0,real estate,1
6841d292-bf4d-4f08-bdef-b851643cee7f,216612,Short Term,722,897959,7,wholesale,0,urban,0,real estate,1
f4a4857d-fdac-4f25-8886-607574527864,218130,Short Term,728,602832,5,manufacturing,0,urban,0,other,1
ffe02306-8102-4c69-a514-72ef531ce7e1,449768,Long Term,,,2,manufacturing,0,rural,0,unknown/none,1
07838ed8-d984-456f-bd10-308126ab9774,431288,Short Term,738,1378165,10,agriculture,1,urban,1,building society savings,0
ee5e2ea2-6641-428d-9770-455672dfdd17,541794,Long Term,674,1538145,8,construction,0,urban,0,other,1
2d1f095e-2db8-4c97-a8aa-557615b67804,448404,Short Term,746,1166220,10,wholesale,0,urban,0,real estate,1
70f10338-c42a-442b-8d27-fd47fe3f6d39,117854,Short Term,709,848958,10,construction,0,urban,0,real estate,1
e460bc99-b5fc-4b3b-979e-1e7c5be6c81d,537196,Long Term,654,2551643,10,construction,0,rural,0,unknown/none,1
63796095-b7b6-4f04-b17c-e77f3c799fa5,196108,Short Term,715,865602,10,advertising,1,rural,1,other,0
6883114b-f6c5-4eec-8048-91be2a5068a7,337656,Short Term,744,1205322,10,manufacturing,0,urban,0,real estate,1
5ddd0f20-e1b7-490a-a3dd-dd36d0380664,441628,Short Term,,,1,real estate,0,urban,0,real estate,0
f7f8e132-37ed-4cc7-a5f9-5d5dea766cdb,448272,Long Term,716,1045285,10,finance,0,rural,0,other,1
01af6fa9-b03b-4271-ad41-68144af5174c,581592,Long Term,,,10,construction,0,urban,0,unknown/none,1
f36aa067-20f8-4fc1-a4b3-ee8583e1771e,63140,Short Term,733,233681,1,real estate,0,rural,0,unknown/none,0
a8cd0882-f4ae-44ed-bdba-b0fa88032f8d,223344,Short Term,719,1157328,7,health,0,urban,0,real estate,1
f5b57b23-e214-427a-8d8f-79e3120cc3f5,436172,Long Term,744,1054747,4,food,0,urban,0,other,1
1b7eb5be-f3f3-4fbd-9ea9-f5375ded5692,157146,Short Term,735,678566,6,construction,0,urban,0,real estate,1
2ea0bc45-2e41-4932-af65-e4ed6e8554cf,178046,Short Term,716,2815781,10,real estate,0,urban,0,other,1
e25e2a25-19db-4100-97fc-18282b8c98a0,,Short Term,721,805733,10,construction,0,urban,0,building society savings,1
6c23d05e-c604-4b43-a6cb-7a0e44bad670,,Short Term,746,456646,10,wholesale,0,rural,0,other,1
8cd8a9f1-ee07-4ba2-a0f8-87aa31435c90,216194,Short Term,720,1077528,5,retail,1,rural,1,building society savings,0
baba73db-8398-4d46-be16-3344448fc21f,430100,Short Term,739,1448655,10,agriculture,0,rural,0,other,1
22702252-ce3f-49f3-b62b-92022bf4c7fb,562760,Short Term,738,1263652,3,manufacturing,0,rural,0,unknown/none,1
dabfeeab-b80c-41ab-90ae-8d3549d3c72b,215006,Short Term,,,1,technology,0,rural,0,real estate,0
df9f570e-c620-4065-a045-1fdb1441d8ca,325622,Short Term,,,3,agriculture,0,urban,0,unknown/none,1
efb8142e-318b-4c95-ab8a-0debf34bea04,118998,Short Term,686,576327,10,transport,0,rural,0,real estate,1
7d58405b-a575-43df-882d-3053fef20637,334356,Short Term,749,1636318,2,food,0,urban,0,other,1
db57077a-6e13-425c-8e82-211c0e2f79c0,266926,Long Term,725,1632936,5,technology,1,urban,1,building society savings,0
191d6883-713d-4380-96d6-417a9cc0830d,224796,Short Term,681,573819,1,advertising,0,urban,0,building society savings,0
26fa597c-e2b9-4873-8894-f3574e95503b,401852,Long Term,725,1263785,10,transport,1,urban,1,other,0
d75c5d50-9703-4571-85e9-37c19de411c5,309540,Short Term,,,9,health,0,rural,0,unknown/none,1
87630839-daf3-4eab-9d2a-f53837fbb87a,273482,Long Term,693,1115699,10,transport,0,urban,0,real estate,1
9d6258bf-f326-4fa5-8d51-c61c4e09ea84,323708,Short Term,723,1640061,3,technology,0,rural,0,other,1
ceb55b24-7481-4290-a522-f9455d6f051c,88528,Short Term,696,993833,2,health,0,urban,0,building society savings,1
30e80eb8-22e8-43b1-a927-6c98e5d1ff3c,249568,Short Term,,,3,agriculture,0,urban,0,other,1
561f4e5e-1c14-48f6-a973-f88429fdc265,,Short Term,713,606290,7,manufacturing,1,urban,1,real estate,0
e18f7cf9-0093-4946-a878-e239f14f2db7,416834,Short Term,,,8,agriculture,0,rural,0,building society savings,1
735ddd4f-0c4a-41b8-ba3b-f52b98fa8e2e,110902,Short Term,697,2202917,5,food,0,rural,0,unknown/none,1
0abf8e06-2433-4009-8ad5-adf64ddc80c8,132022,Short Term,727,855095,7,construction,0,rural,0,real estate,1
1dc24b5e-f322-469b-a154-a15fea750baf,277948,Short Term,707,1118948,10,wholesale,1,rural,1,real estate,0
33bf0df2-a905-4963-9d22-7375ee815b3d,219186,Short Term,748,2233697,3,construction,0,rural,0,real estate,1
662a169b-55a7-49ff-be87-861f0fdbb357,178684,Short Term,739,1176727,2,construction,0,urban,0,other,1
9a9e3ed2-d6b2-47e3-b87a-312a5da73343,108526,Short Term,743,1312045,7,construction,1,rural,0,unknown/none,0
bcd9849c-6b3a-4967-a7d2-fd071e621e77,222156,Short Term,,,10,technology,0,rural,0,unknown/none,1
e50769c7-d01a-43af-b66d-9a13dc014f36,205524,Short Term,676,1167132,5,technology,0,urban,0,other,1
a3e68c54-ec6c-4f27-861b-d60025f36cde,134618,Short Term,746,968905,1,manufacturing,0,urban,0,other,0
f83594ba-4d1d-45e2-ba80-5cf51e8c35f1,94974,Short Term,694,301093,1,agriculture,0,rural,0,other,0
9281ecfc-e6e4-42cf-97d9-bd7911ed4dae,523248,Long Term,668,1468662,8,wholesale,0,urban,0,building society savings,1
847a26f1-a423-49df-ae24-9b604609ad92,588544,Long Term,687,1491158,5,finance,0,urban,0,real estate,1
09c6f224-cf1f-4c50-b3ac-30c93dc5ff28,,Short Term,725,2229137,1,advertising,0,rural,0,other,0
ca4f90bc-7222-4792-9061-6b30772818bf,319330,Short Term,,,10,transport,2,urban,0,real estate,0
073e047d-fe1a-4d74-87e8-27fc569a9052,391468,Short Term,742,629850,1,retail,0,rural,0,other,0
f2c78905-f5de-4b37-97db-2b169ffb76a7,,Short Term,737,1054937,10,real estate,0,urban,0,real estate,1
c793367c-0942-4d2b-b453-df38f94d345d,432168,Short Term,736,1343642,10,real estate,0,rural,0,building society savings,1
d959a0ee-3b70-4344-a4ec-faecafd20145,628474,Long Term,676,1235741,10,wholesale,0,rural,0,unknown/none,1
a54d79f2-4314-4964-9c88-d1b2f0450a41,513524,Long Term,659,1115718,4,advertising,0,urban,0,real estate,1
a2a44277-fd9b-45ff-a28c-9a4c3678c41a,765006,Long Term,736,6606775,7,construction,0,urban,0,building society savings,1
597b6a21-89f4-4c78-83a4-ab24a7725c52,141636,Short Term,716,1051175,1,manufacturing,0,rural,0,unknown/none,0
df888b2a-d3e8-4351-93b6-acf3ab7e17c6,,Short Term,750,931095,4,food,0,rural,0,real estate,1
1ccd46bb-adc7-4676-a406-f3eeb3dbb284,130328,Short Term,740,1707207,2,technology,0,rural,0,real estate,1
9f4ebd2a-621d-44c3-b4cc-02952d3227e6,268664,Long Term,718,1160178,1,construction,0,rural,0,unknown/none,0
642ec47d-8e65-4bbe-908b-a440ad279979,753368,Short Term,,,7,health,0,urban,0,other,1
a239a831-642f-4cf8-926c-beac6ee5f36d,448712,Long Term,696,1264602,5,agriculture,2,urban,0,other,0
a5590971-4224-4f70-bfc1-a561c65e01ec,334686,Short Term,742,963490,10,retail,0,rural,0,other,1
b80882aa-56b6-4e07-9897-c33e506ec24e,125004,Short Term,,,5,transport,1,urban,1,real estate,0
7e53c8ce-62b4-4587-89f0-76b039b0ea1a,,Short Term,728,311372,1,retail,0,rural,0,other,0
58fe46dc-0b80-43db-8df9-80b7fb75924d,242616,Short Term,,,4,technology,0,urban,0,building society savings,1
aed4c830-c921-4cd4-8fc8-f2622828d3e9,175076,Short Term,742,748486,8,wholesale,0,urban,0,building society savings,1
2b0b8447-335c-408d-9226-919788601a79,107712,Short Term,744,576688,10,health,0,urban,0,other,1
78d34582-bfa9-4905-87f6-e2388392350e,155210,Short Term,744,1053265,6,retail,0,urban,0,building society savings,1
8980f73f-9444-476b-9f9d-a03b7cbca798,,Short Term,747,914432,8,manufacturing,0,urban,0,other,1
a4daa4ec-bafe-4c1b-960e-905b5b2644f0,712404,Long Term,618,6283072,2,agriculture,1,urban,1,building society savings,0
b183e74e-c2f5-44ca-82bb-edfb87dca58c,753610,Long Term,676,2212835,10,agriculture,0,rural,0,unknown/none,1
cc8b7adc-f294-45d6-9348-240f1899f6cf,154748,Short Term,748,1603657,8,wholesale,0,rural,0,other,1
dcc6ab9d-f70d-4b50-975e-4c165c09b9af,251416,Short Term,720,1057293,6,food,0,urban,0,real estate,1
445a6146-6b1f-47c1-8550-cf396f30d24b,764390,Long Term,705,1603220,2,finance,0,rural,0,real estate,1
d1eeca26-b38a-4b30-8687-9572e214c88f,215006,Short Term,,,2,real estate,0,rural,0,building society savings,1
a516d48a-155e-4cbb-8710-43bddd55b655,616902,Long Term,647,1405772,1,agriculture,0,urban,0,other,0
6e74edf5-0498-4171-9123-f7f637520240,,Short Term,716,2848575,1,construction,0,rural,0,other,0
f4e50dd6-fd48-4d7d-8f4c-c4da73af8194,,Short Term,743,773300,10,retail,0,rural,0,other,1
87c44b01-2054-49f0-872d-cd0f4e503385,447788,Short Term,,,2,advertising,0,rural,0,unknown/none,1
58e605ce-de2a-4851-9126-022c7591fc2f,170962,Short Term,710,598082,6,finance,0,rural,0,real estate,1
ffbd01e5-5886-47fa-82e7-0c29cb14f30f,,Short Term,704,1160862,6,wholesale,0,rural,0,building society savings,1
5f88aa1b-7526-47b4-99cf-51671f27817c,340362,Short Term,,,10,technology,0,rural,0,other,1
7d0315cd-ebd7-4580-b1fd-5396d5719556,332222,Short Term,746,891119,3,technology,0,urban,0,unknown/none,1
6885de95-8a49-4ddb-a8da-b4d3bbb88190,,Short Term,733,1803936,2,transport,0,urban,0,real estate,1
f17b80fe-d2b7-4015-944a-b61b9ec5f13a,,Short Term,743,1496193,2,retail,0,rural,0,building society savings,1
6f0fb886-cacf-4e15-82cb-d125472a0c7b,440132,Long Term,676,1292380,6,construction,0,rural,0,other,1
2ee68db3-8790-494b-b328-c308a1234cd1,403414,Long Term,,,6,food,0,urban,0,building society savings,1
0c4d94c3-2e19-4e78-a4f2-bc6e3b40d5cb,112574,Short Term,729,1555416,10,advertising,0,urban,0,other,1
b594bff7-3030-4318-933e-427e57129cb7,88198,Short Term,741,825968,1,construction,0,urban,0,unknown/none,0
865bd443-5b86-4b07-9218-8dffe43209fc,764544,Long Term,703,1697859,6,health,1,urban,1,other,0
3ba73ec7-aa01-49b2-beb0-53eaab294c0a,224642,Short Term,741,1056039,7,finance,0,urban,0,real estate,1
f06b759a-06f2-4061-b10a-b09e05b04d82,446336,Long Term,683,1117865,7,retail,1,rural,1,real estate,0
ef3ea28c-01b1-478a-aa98-4ea0b3398a15,447656,Short Term,732,1585113,10,advertising,0,urban,0,building society savings,1
271886d9-a9f9-4d48-b335-c6386e852408,261910,Short Term,675,1438509,6,manufacturing,1,rural,1,other,0
4eab7a13-91ce-450a-8d34-e85e2c11570a,746372,Long Term,715,2302116,9,advertising,0,rural,0,real estate,0
b2f2d7d2-e4c6-4f63-8dc0-e6ef40555d4a,146982,Short Term,670,981578,10,construction,0,rural,0,unknown/none,1
c98e31fb-7471-4a58-9cb7-a04c8104abd8,533698,Long Term,699,1853298,1,agriculture,0,rural,0,real estate,0
78975426-c4c4-4fe8-87d9-2f067a3130cf,316514,Short Term,,,1,advertising,0,urban,0,unknown/none,0
535b4968-b8f8-45a0-8840-796cc7ec0098,563068,Long Term,623,2094807,1,agriculture,0,urban,0,real estate,0
f104bb8f-a70d-4e89-8dae-81db356d8452,163482,Short Term,711,564756,10,wholesale,0,urban,0,other,1
8b3823d4-d69f-48cc-b829-a97174e1d5fa,173316,Short Term,744,954275,2,advertising,0,rural,0,unknown/none,1
fc22174a-fbb3-4cc5-bbbe-37846690c20a,133936,Short Term,639,347035,1,agriculture,0,urban,0,building society savings,0
ca3da155-a63a-4d39-b8b4-898b0e6c28f6,64526,Short Term,747,185782,1,food,0,urban,0,unknown/none,0
decba3f3-c30b-4116-821f-b26898388a7e,47806,Short Term,671,835620,2,retail,0,rural,0,real estate,1
cf3d93fb-6762-4a14-afa9-05b252698f34,131934,Short Term,,,10,wholesale,0,rural,0,real estate,1
03709adc-3272-4711-9845-70f4cb09550a,147576,Short Term,748,463429,2,construction,0,urban,0,other,1
edfb58ce-4aaa-4ab9-a448-caba8034a937,545160,Long Term,699,3954888,10,technology,0,rural,0,real estate,1
de7e5f8e-bdf9-4eaa-8266-9e16da5be3c2,657294,Short Term,691,2270652,4,wholesale,0,rural,0,real estate,1
884afe37-a98f-4454-ac38-512e49de8002,780406,Short Term,715,3369897,9,agriculture,0,rural,0,unknown/none,1
5f8d13d9-fc42-491d-beb7-6872bb2e8b8e,,Short Term,743,2688462,1,food,0,urban,0,other,0
f48c2e72-a017-483f-8bd2-c260d081cbee,43318,Short Term,708,897769,4,transport,0,urban,0,other,1
42790d99-2adc-4eee-9c18-1937c3b43424,44792,Short Term,723,502892,7,technology,1,rural,0,building society savings,0
bf7c49ea-940b-4958-8f60-55f45c3d57c8,,Short Term,738,992256,7,manufacturing,0,urban,0,other,1
b4e257bc-1da0-4273-9272-0f93d9b26e3a,772772,Long Term,699,3336970,9,transport,0,urban,0,other,1
5d39e9c4-d45d-4f24-a767-8e96ee964643,268004,Short Term,750,867996,10,manufacturing,0,urban,0,other,1
4ae48a91-7be2-40b1-a66d-6f7d5b6b5e7f,776864,Short Term,687,1629383,10,finance,1,urban,1,other,0
cadc3a31-59f7-4e44-86d5-1244409aa0a3,273856,Long Term,614,821826,10,construction,0,urban,0,other,1
315c2ccc-48c7-4f48-bf39-ab34f49a8c31,33154,Short Term,713,572793,10,wholesale,2,urban,2,real estate,0
09c612b9-a6f2-4a03-9901-160dbc03b4a9,450384,Short Term,746,1166904,10,real estate,0,urban,0,real estate,1
17f9fb19-deb1-4746-a388-491b55556cc3,662310,Short Term,699,1258389,10,finance,1,urban,1,other,0
0cdf50b9-efc7-4577-8bf6-6ff6ffdf86c1,353232,Short Term,712,823707,10,finance,0,rural,0,real estate,1
55ee39ef-0a44-4b79-8154-a512c22bdb97,,Short Term,734,950399,3,finance,0,urban,0,unknown/none,1
bb433d07-83ce-45b4-95aa-88f6da823bbe,221056,Short Term,741,954560,10,food,0,rural,0,unknown/none,1
1a5685b7-450d-44c6-9390-2e16387f7cd8,76340,Short Term,,,1,manufacturing,1,urban,1,other,0
a7a06859-14a2-4e5b-ab74-92fe625a229c,469678,Long Term,667,2250246,6,technology,0,rural,0,real estate,1
0363c6d8-3b43-4266-92cf-113e1fca7d5c,,Short Term,739,3095632,3,agriculture,0,urban,0,unknown/none,1
4eb7b183-8053-4d35-b012-7ff377223980,,Short Term,726,2311236,9,real estate,0,urban,0,unknown/none,1
35831535-e42c-4109-b006-4685c874a6b2,,Short Term,734,652099,10,finance,1,urban,0,other,0
0a0ed036-ce6b-41a9-b0ee-8db814a85425,319726,Short Term,749,952185,2,wholesale,0,rural,0,other,1
3c6f7594-ac3f-4a3b-8546-61137ee93213,460350,Short Term,736,888041,5,technology,0,urban,0,unknown/none,1
1818da89-2018-4750-b7e4-70ba4d13e86a,133606,Short Term,701,2538343,9,agriculture,0,urban,0,building society savings,1
96014749-34d9-4449-9a6d-874b6b762986,79948,Short Term,741,230147,1,manufacturing,0,urban,0,real estate,0
8d3fe0d8-97d9-4e39-9d69-a030e72ba161,67298,Short Term,,,1,wholesale,1,rural,1,building society savings,0
160993af-7836-4e58-9f0c-1c894dc1b764,767690,Short Term,731,1629098,10,construction,0,urban,0,other,1
faa524e8-2e89-414e-9a18-3042d1ef9166,328350,Short Term,745,1343243,10,real estate,0,urban,0,real estate,1
77cc7b59-b2db-4c65-bfb6-d878b1a228fa,380622,Long Term,657,969665,3,retail,0,rural,0,building society savings,1
7352605a-a1fc-4f3a-804d-bb7df0dbf646,281710,Short Term,728,831953,2,technology,0,rural,0,other,1
6e1f347c-42e6-46e5-9af0-e982346990c1,418572,Long Term,704,1201788,4,transport,1,rural,1,other,0
f4f1de27-a30b-41c6-9357-79a73a23ed12,332552,Long Term,,,10,construction,0,urban,0,building society savings,1
6d385ad8-34ab-4eb7-8364-97a516c00e3a,161656,Short Term,749,874874,9,health,0,urban,0,real estate,1
37e59c53-92cc-4abb-a7d4-918188a8c485,,Short Term,731,1307124,3,wholesale,0,urban,0,unknown/none,1
d0a8be34-eef9-4005-beb5-cfb5b0468222,87274,Short Term,719,753692,10,technology,0,rural,0,other,1
86b76475-e158-42ee-a94b-ac9f7916ebf3,456126,Short Term,,,10,technology,0,urban,0,other,1
6c301164-4828-4de3-9a2c-767bf95e9c23,294580,Short Term,744,1734624,10,food,0,rural,0,unknown/none,1
a7802168-2b18-49ef-b6a5-a88de894c9b1,,Short Term,747,1025487,4,retail,0,rural,0,unknown/none,1
e8ddad09-0042-42d4-93aa-b45dd89fbddd,526196,Short Term,,,10,health,0,urban,0,building society savings,1
a7f14ec6-d7f1-41c1-8a88-69fd6a5d807b,39138,Short Term,731,751336,4,retail,0,rural,0,real estate,1
efe184e6-8ff3-437b-9990-9cd1870cadf3,516978,Long Term,712,1261809,1,agriculture,0,urban,0,real estate,0
c89321f5-ed4f-47b7-a45b-198cf02fedd8,178882,Short Term,,,7,finance,0,rural,0,real estate,1
2a01b536-ed56-49a8-b2b6-b07f131cb7dd,327404,Short Term,,,10,wholesale,0,urban,0,real estate,1
3d31b81f-ea84-4e18-8b0d-2027e26a4ca4,90112,Short Term,,,6,retail,1,urban,0,other,0
d532715b-a0ea-4ceb-8b35-71f5a626815e,449724,Short Term,720,925946,4,manufacturing,2,rural,1,other,0
023fa202-c60a-4d28-9961-3fe45d280800,260436,Long Term,734,1244272,10,retail,0,urban,0,other,1
121f643b-6e0c-47c6-87b6-b9a924207efa,260810,Short Term,,,2,manufacturing,1,rural,1,building society savings,0
314a1015-c9e0-4fd1-bc2f-f210436d1a62,539176,Long Term,712,1154801,10,health,0,urban,0,other,1
eb62bb6a-89db-4c1e-81ee-219ca7dff471,756844,Short Term,,,4,real estate,0,rural,0,real estate,1
f51f824d-fb8a-4ab6-b211-4db6d706b00c,264396,Short Term,737,1712565,10,agriculture,0,urban,0,other,1
847a95e9-1543-4b45-8b42-3b93b5acc8c0,242264,Short Term,744,584345,5,wholesale,0,urban,0,real estate,1
1a7fbc55-d351-48ef-b7eb-d1680fb416cd,444752,Long Term,706,1920520,5,finance,0,rural,0,other,1
cb675274-6c28-4bf7-a075-5cc990cf5c51,251196,Short Term,740,1051536,5,advertising,0,urban,0,other,1
0ec4572c-0882-4245-b2a1-7015771148b7,224312,Short Term,700,678034,3,manufacturing,0,urban,0,other,1
ba68a268-8b71-4107-950a-8c5f17a76950,222728,Long Term,615,905160,1,health,0,rural,0,unknown/none,0
a7f73a96-01e2-457e-846e-5c8d18d4221a,266882,Short Term,,,10,finance,0,urban,0,building society savings,1
8e3e3601-6f19-4818-8915-4c3e3f58c2fd,450648,Short Term,737,1634627,10,agriculture,1,rural,1,building society savings,0
ceeff234-9aa8-494f-9935-e1a963b27960,500302,Short Term,,,7,manufacturing,0,rural,0,real estate,1
14caac2b-1ab5-4625-adce-733b26643f70,407528,Long Term,711,928226,2,retail,0,urban,0,other,1
ab46b1a7-f937-4ba9-ac98-270344120cf7,152372,Short Term,697,845937,1,agriculture,0,rural,0,other,0
d3291318-0960-44db-beb2-cae8cf8029d4,704946,Short Term,717,1352914,5,retail,0,rural,0,building society savings,1
ab46b1a7-f937-4ba9-ac98-270344120cf7,152372,Short Term,697,845937,1,advertising,0,urban,0,other,0
471802fa-e65d-4247-92d1-9a838d2b2080,630234,Short Term,,,1,construction,0,urban,0,other,0
9a0ed640-48ab-48c4-9948-5bbb27cd1fe5,87472,Short Term,695,679896,4,food,0,rural,0,real estate,1
2a445931-cd27-44c7-838e-c9dede943278,178046,Short Term,,,1,advertising,0,rural,0,real estate,0
4cb4da1d-b371-4208-8e1a-72d68d6a7334,155738,Short Term,,,10,advertising,1,urban,1,building society savings,0
9d65a472-7fdb-4eb8-8fcd-5597554a6082,234036,Short Term,703,665798,10,advertising,0,rural,0,other,1
03f8cd85-1ce1-4754-a955-f32e17eaee60,,Long Term,615,1282462,10,wholesale,0,rural,0,other,1
4e3eee3d-4f66-4a08-8060-154c1cbc29fc,223146,Short Term,719,573819,7,construction,1,urban,1,real estate,0
21a58539-2489-4b5a-8606-b7a64e606fec,649902,Long Term,695,1309651,10,construction,0,urban,0,other,1
c6abf067-c8b9-44f9-be06-4271cb13e550,214632,Short Term,722,1448237,9,manufacturing,0,urban,0,unknown/none,1
907ae5a2-9fe1-4093-9d47-94af6af76f0e,,Long Term,710,1733788,1,manufacturing,0,rural,0,real estate,1
b36af03c-aabf-4817-a356-cba3f9b80aa0,207636,Short Term,,,10,retail,0,urban,0,other,1
44836e28-1f4b-428f-aea6-073ab6437c68,,Long Term,693,1885959,10,real estate,0,rural,0,unknown/none,1
7c5ef5d9-ff25-4006-a399-cee0e175e54a,396286,Short Term,741,2528767,10,finance,0,rural,0,real estate,1
3d6b26e0-e22a-4b63-8f4f-aecc83b723b9,268664,Short Term,727,899954,8,food,0,rural,0,real estate,1
35de5f47-b2b9-4e16-af6a-5455ade15f11,405746,Short Term,742,1168044,5,transport,1,urban,1,real estate,0
23fbae3c-895e-43d9-bae9-077999282de3,188166,Short Term,747,2408554,10,retail,1,rural,1,real estate,0
3cec97a7-6e88-4d1c-8ce1-b635c7ffd354,358578,Short Term,711,1509721,9,construction,0,urban,0,real estate,1
6c9bb30e-e5eb-4b42-a5af-936e5f86bf00,94534,Short Term,718,777556,2,technology,0,urban,0,other,1
f8fe1ce7-dd1b-45e4-86d8-1446b353b817,767624,Short Term,733,2083825,1,retail,0,rural,0,real estate,0
67df0dd6-0eba-4a63-b3cd-e9333d9e8e79,403964,Short Term,744,1763561,10,advertising,0,urban,0,other,1
65fae922-65ac-42d8-910a-d43c187b0c07,531168,Long Term,724,1834944,10,technology,0,rural,0,building society savings,1
bd34e363-b56a-4c33-8c77-0a49d20728ac,390896,Short Term,735,804460,7,agriculture,1,urban,1,other,0
3e6f9a14-595e-4c93-b16a-6b9e0691a39a,134794,Short Term,736,927523,4,agriculture,1,urban,1,other,0
8059ca3a-ca55-4bea-8f6e-d5b353a19d4c,,Short Term,741,1157328,1,finance,3,rural,1,other,0
35ff2d58-59e1-4455-af50-3438a78ed021,134596,Short Term,723,1356201,1,transport,0,urban,0,building society savings,0
e9402e8e-ca22-4834-a024-d89e674b5afb,311850,Long Term,723,694564,10,finance,0,rural,0,other,1
94c953bf-f551-43bd-9374-d41bc899e362,,Short Term,722,1450441,5,retail,0,rural,0,real estate,1
39b4e50e-b907-42c4-9741-322c29dbe476,429000,Short Term,746,926250,10,food,0,urban,0,real estate,1
277f0c8d-3100-4734-acde-eabfda554112,215446,Short Term,720,1308283,1,real estate,0,urban,0,building society savings,0
d52fe572-9db8-419c-91c9-33ec04025163,375650,Short Term,724,768398,10,construction,0,rural,0,other,1
ea4d01b3-bfe1-4759-b165-10a3043c7257,762696,Long Term,656,6906766,3,health,0,rural,0,real estate,1
b96bd37d-f920-4e89-8707-53349a8a3e6c,267872,Long Term,,,10,real estate,0,urban,0,building society savings,1
e15c3081-4cec-4988-ae46-073d7ef52a61,781022,Long Term,653,2004253,10,manufacturing,0,urban,0,other,1
279c0b13-4338-47e8-8387-5e2abd791216,,Long Term,700,410020,1,finance,0,urban,0,building society savings,0
9078506e-5fe4-461c-a420-66321502c708,216832,Long Term,,,2,construction,1,rural,1,unknown/none,0
d7887c0c-decc-4fb2-adb2-f6f65c6d4f15,,Long Term,707,1208324,3,food,0,urban,0,real estate,1
e7bbc5c3-bd7a-4803-a170-7eaa2d8de78a,131934,Short Term,717,531734,1,finance,0,rural,0,unknown/none,0
4448c50f-658f-4897-89b0-8da53c60cbb5,,Short Term,738,2081792,10,finance,0,urban,0,real estate,1
78bd8382-79d1-46fb-b73e-13549f184e9a,,Short Term,745,665608,1,wholesale,0,urban,0,other,0
7b1a2716-7c87-4cb3-9524-214c04ab6312,556996,Short Term,733,4521715,1,wholesale,0,urban,0,building society savings,0
62550808-4d89-4058-9a93-b8dec2606e71,158026,Short Term,716,1091854,10,technology,0,rural,0,real estate,1
83375a14-3b11-47e3-adcc-aba68b9aa3a4,773388,Short Term,,,10,agriculture,0,rural,0,real estate,1
a8cc187e-2d6d-4fda-867a-f4b527a5349f,130746,Short Term,734,1018590,10,construction,1,rural,1,building society savings,0
87af014b-f368-4d7c-8f8d-8f59d5efc338,208670,Short Term,703,566124,4,advertising,0,rural,0,other,1
fd04a9be-10df-4847-92f5-c647e16d40a5,298166,Short Term,717,2247396,10,manufacturing,1,rural,1,unknown/none,0
b9254a96-7185-49bb-a1a9-ab93a4adbe24,267784,Long Term,689,1638104,1,real estate,0,urban,0,other,0
66db7b31-792a-493f-88fb-b576cd826198,430012,Short Term,723,1392662,10,real estate,1,urban,0,other,0
86c10392-9210-4d48-a02b-49ff0beff2de,44022,Short Term,666,910727,1,advertising,0,urban,0,other,0
9ac101a6-a72e-4ecb-ae9c-091200a88209,140888,Short Term,693,1166296,5,advertising,0,rural,0,other,1
834b3cbc-fdb2-4084-9dfc-9cdcae945acf,260216,Long Term,664,1685547,10,construction,1,urban,1,other,0
eb069b14-27ec-4f73-ac76-ae19d18cef36,151602,Short Term,739,1084805,3,finance,0,urban,0,building society savings,1
93bfe4f9-4421-4add-8e13-0a84235cee68,311608,Short Term,,,4,wholesale,0,urban,0,other,1
636578ec-e081-49f7-9fec-638d65a36050,,Short Term,737,1324452,4,technology,0,urban,0,building society savings,1
7e2225b8-85aa-45ea-a7e5-e36bbdd6b818,220770,Short Term,705,571995,9,transport,0,rural,0,other,1
